entry_time,exit_time,signal,entry,exit,pnl,reason,bars_held
2025-01-16 19:00:00,2025-01-17 04:30:00,BUY,1.03049,1.02966,-58.09999999999204,Stop Loss,38
2025-01-16 20:30:00,2025-01-17 03:45:00,BUY,1.02991,1.0299678571428572,5.727857142853843,Stop Loss,29
2025-01-16 21:15:00,2025-01-17 03:15:00,BUY,1.02991,1.030152142857143,32.4471428571429,Stop Loss,24
2025-01-17 10:30:00,2025-01-17 11:30:00,BUY,1.03026,1.030052857142857,-22.578571428570672,Stop Loss,4
2025-01-17 10:45:00,2025-01-17 11:30:00,BUY,1.03035,1.030055,-32.15500000001703,Stop Loss,3
2025-01-17 12:00:00,2025-01-17 12:45:00,BUY,1.03047,1.0294685714285714,-102.14571428571696,Stop Loss,3
2025-01-17 14:00:00,2025-01-17 14:30:00,SELL,1.02739,1.02871,-104.27999999999905,Stop Loss,2
2025-01-17 14:15:00,2025-01-17 14:30:00,SELL,1.02785,1.029275,-104.02500000000069,Stop Loss,1
2025-01-17 16:30:00,2025-01-17 19:15:00,BUY,1.02983,1.0275757142857143,-101.44285714285938,Stop Loss,11
2025-01-17 17:45:00,2025-01-20 00:00:00,SELL,1.02807,1.0281635714285715,-4.58500000000206,Stop Loss,25
2025-01-17 19:15:00,2025-01-19 22:00:00,SELL,1.02774,1.02779,-4.3999999999897454,Stop Loss,11
2025-01-17 19:30:00,2025-01-19 22:00:00,SELL,1.02753,1.0277342857142857,-19.407142857137405,Stop Loss,10
2025-01-17 19:45:00,2025-01-19 22:00:00,SELL,1.02758,1.0277142857142858,-13.02571428572885,Stop Loss,9
2025-01-17 21:00:00,2025-01-19 22:00:00,SELL,1.02707,1.0275557142857143,-61.20000000001724,Stop Loss,4
2025-01-17 21:15:00,2025-01-19 22:00:00,SELL,1.02718,1.0275435714285714,-46.53714285714727,Stop Loss,3
2025-01-19 22:15:00,2025-01-19 23:30:00,SELL,1.02717,1.02732,-18.450000000011624,Stop Loss,5
2025-01-19 22:30:00,2025-01-19 23:30:00,SELL,1.02736,1.0273114285714287,6.071428571424731,Stop Loss,4
2025-01-19 23:15:00,2025-01-19 23:45:00,SELL,1.02678,1.0275867857142857,-100.04142857142907,Stop Loss,2
2025-01-20 01:15:00,2025-01-20 01:45:00,SELL,1.02815,1.0290778571428572,-95.56928571429756,Stop Loss,2
2025-01-20 01:45:00,2025-01-20 03:45:00,BUY,1.02902,1.03052,163.50000000000622,Take Profit,8
2025-01-20 02:00:00,2025-01-20 03:45:00,BUY,1.02898,1.0304960714285716,165.2517857143017,Take Profit,7
2025-01-20 02:45:00,2025-01-20 03:45:00,BUY,1.02907,1.0305235714285714,168.6142857142938,Take Profit,4
2025-01-20 03:00:00,2025-01-20 06:00:00,BUY,1.02943,1.0300021428571429,70.37357142856426,Stop Loss,12
2025-01-20 03:15:00,2025-01-20 06:00:00,BUY,1.0295,1.0300442857142857,72.93428571427896,Stop Loss,11
2025-01-20 06:45:00,2025-01-20 07:45:00,BUY,1.031,1.0311649999999999,22.27499999999605,Stop Loss,4
2025-01-20 07:00:00,2025-01-20 07:45:00,BUY,1.03077,1.0311657142857142,53.81714285714168,Stop Loss,3
2025-01-20 07:30:00,2025-01-20 08:15:00,BUY,1.03168,1.0310771428571428,-77.76857142856942,Stop Loss,3
2025-01-20 07:45:00,2025-01-20 08:15:00,BUY,1.03162,1.0308778571428572,-90.54142857142189,Stop Loss,2
2025-01-20 10:00:00,2025-01-20 12:15:00,BUY,1.03142,1.031732857142857,26.592857142845315,Stop Loss,9
2025-01-20 10:15:00,2025-01-20 12:15:00,BUY,1.03158,1.0318142857142858,22.257142857156076,Stop Loss,8
2025-01-20 10:30:00,2025-01-20 12:15:00,BUY,1.03174,1.0318042857142857,6.042857142849022,Stop Loss,7
2025-01-20 11:15:00,2025-01-20 12:15:00,BUY,1.03207,1.0318049999999999,-24.910000000017085,Stop Loss,4
2025-01-20 11:45:00,2025-01-20 12:15:00,BUY,1.03254,1.031505,-103.50000000001191,Stop Loss,2
2025-01-20 12:45:00,2025-01-20 13:30:00,BUY,1.032,1.0310107142857141,-96.95000000001963,Stop Loss,3
2025-01-20 13:30:00,2025-01-20 14:00:00,BUY,1.038,1.0384864285714286,26.267142857141938,Stop Loss,2
2025-01-20 13:45:00,2025-01-20 14:45:00,BUY,1.03975,1.0411085714285715,67.92857142857711,Stop Loss,4
2025-01-20 14:30:00,2025-01-20 15:15:00,BUY,1.04248,1.0407157142857142,-67.04285714286362,Stop Loss,3
2025-01-20 14:45:00,2025-01-20 15:15:00,BUY,1.04146,1.0406185714285714,-30.291428571431744,Stop Loss,2
2025-01-20 15:00:00,2025-01-20 15:30:00,BUY,1.0425,1.0395,-101.99999999999632,Stop Loss,2
2025-01-20 16:45:00,2025-01-20 17:15:00,BUY,1.0398,1.0361089285714287,-99.65892857142755,Stop Loss,2
2025-01-20 17:30:00,2025-01-21 00:45:00,BUY,1.03893,1.0407535714285714,58.35428571428736,Stop Loss,29
2025-01-20 17:45:00,2025-01-21 00:45:00,BUY,1.03854,1.0407871428571427,71.90857142856544,Stop Loss,28
2025-01-20 18:00:00,2025-01-20 20:00:00,BUY,1.03868,1.0432460714285714,168.94464285713997,Take Profit,8
2025-01-20 18:15:00,2025-01-20 20:00:00,BUY,1.03856,1.042877857142857,172.7142857142816,Take Profit,7
2025-01-20 18:30:00,2025-01-20 20:00:00,BUY,1.03882,1.0428914285714286,175.07142857142566,Take Profit,6
2025-01-20 18:45:00,2025-01-20 20:00:00,BUY,1.0396,1.043319642857143,178.54285714285822,Take Profit,5
2025-01-20 19:00:00,2025-01-20 20:00:00,BUY,1.03932,1.0427789285714286,179.86428571428715,Take Profit,4
2025-01-20 19:15:00,2025-01-20 20:00:00,BUY,1.03942,1.0426396428571427,183.5196428571346,Take Profit,3
2025-01-20 19:30:00,2025-01-20 20:00:00,BUY,1.04017,1.04327,185.99999999999284,Take Profit,2
2025-01-20 19:45:00,2025-01-20 20:15:00,BUY,1.04202,1.0415564285714285,-26.88714285714422,Stop Loss,2
2025-01-20 20:00:00,2025-01-21 00:45:00,BUY,1.04286,1.0414292857142857,-78.68928571427958,Stop Loss,19
2025-01-20 21:00:00,2025-01-20 23:30:00,BUY,1.04185,1.0410592857142857,-57.72214285713662,Stop Loss,10
2025-01-20 21:45:00,2025-01-20 23:30:00,BUY,1.04146,1.0411264285714286,-26.01857142857611,Stop Loss,7
2025-01-20 22:00:00,2025-01-20 23:30:00,BUY,1.04123,1.0411549999999998,-6.000000000021544,Stop Loss,6
2025-01-20 23:00:00,2025-01-21 00:30:00,BUY,1.04208,1.0419342857142857,-12.531428571420642,Stop Loss,6
2025-01-20 23:45:00,2025-01-21 00:30:00,BUY,1.04206,1.042165,12.285000000002542,Stop Loss,3
2025-01-21 00:00:00,2025-01-21 00:30:00,BUY,1.0427,1.0421492857142858,-62.78142857141677,Stop Loss,2
2025-01-21 00:15:00,2025-01-21 00:30:00,BUY,1.0428,1.0417896428571427,-111.13928571429678,Stop Loss,1
2025-01-21 03:30:00,2025-01-21 09:30:00,SELL,1.03898,1.0346317857142857,182.62500000000068,Take Profit,24
2025-01-21 03:45:00,2025-01-21 09:30:00,SELL,1.03869,1.0343721428571426,185.66785714286226,Take Profit,23
2025-01-21 04:00:00,2025-01-21 09:30:00,SELL,1.03906,1.0348492857142857,189.48214285714803,Take Profit,22
2025-01-21 04:15:00,2025-01-21 05:45:00,BUY,1.03969,1.0378278571428572,-115.45285714285436,Stop Loss,6
2025-01-21 04:30:00,2025-01-21 05:45:00,BUY,1.03899,1.0378178571428571,-79.70571428572093,Stop Loss,5
2025-01-21 05:45:00,2025-01-21 07:00:00,SELL,1.03786,1.0375585714285716,33.45857142855824,Stop Loss,5
2025-01-21 06:00:00,2025-01-21 07:00:00,SELL,1.03795,1.037525,49.72499999998803,Stop Loss,4
2025-01-21 06:30:00,2025-01-21 07:00:00,SELL,1.03719,1.0374942857142857,-37.73142857142009,Stop Loss,2
2025-01-21 06:45:00,2025-01-21 07:30:00,SELL,1.03688,1.037819642857143,-113.69678571428786,Stop Loss,3
2025-01-21 07:45:00,2025-01-21 08:30:00,SELL,1.03732,1.035702142857143,187.67142857142537,Take Profit,3
2025-01-21 08:00:00,2025-01-21 08:30:00,SELL,1.03684,1.0352114285714284,190.54285714286954,Take Profit,2
2025-01-21 08:15:00,2025-01-21 08:45:00,SELL,1.03629,1.036,32.47999999998897,Stop Loss,2
2025-01-21 08:30:00,2025-01-21 09:45:00,SELL,1.03531,1.0353807142857143,-7.071428571436833,Stop Loss,5
2025-01-21 08:45:00,2025-01-21 09:45:00,SELL,1.03604,1.0354342857142858,56.33142857143181,Stop Loss,4
2025-01-21 09:45:00,2025-01-21 10:30:00,SELL,1.03534,1.0355585714285716,-16.392857142871755,Stop Loss,3
2025-01-21 11:00:00,2025-01-21 13:00:00,SELL,1.03537,1.0357992857142857,-31.7671428571491,Stop Loss,8
2025-01-21 11:15:00,2025-01-21 12:30:00,SELL,1.03491,1.0357828571428571,-65.46428571428397,Stop Loss,5
2025-01-21 11:30:00,2025-01-21 12:30:00,SELL,1.03482,1.0357707142857144,-72.25428571429138,Stop Loss,4
2025-01-21 14:15:00,2025-01-21 14:45:00,BUY,1.03933,1.0385571428571427,-64.92000000001762,Stop Loss,2
2025-01-21 14:30:00,2025-01-21 14:45:00,BUY,1.03947,1.038050357142857,-114.99107142857581,Stop Loss,1
2025-01-21 15:15:00,2025-01-21 16:45:00,BUY,1.03941,1.042090357142857,190.30535714285278,Take Profit,6
2025-01-21 15:30:00,2025-01-21 18:30:00,BUY,1.04022,1.0429985714285712,191.72142857141947,Take Profit,12
2025-01-21 16:15:00,2025-01-21 19:30:00,BUY,1.04151,1.0419985714285716,32.24571428572665,Stop Loss,13
2025-01-21 17:00:00,2025-01-21 19:30:00,BUY,1.04228,1.0420092857142857,-17.86714285714686,Stop Loss,10
2025-01-21 17:15:00,2025-01-21 19:30:00,BUY,1.04278,1.042005,-51.14999999999803,Stop Loss,9
2025-01-21 18:15:00,2025-01-21 19:15:00,BUY,1.04259,1.042205,-30.414999999988755,Stop Loss,4
2025-01-21 18:45:00,2025-01-21 19:30:00,BUY,1.04287,1.041807142857143,-89.2799999999907,Stop Loss,3
2025-01-21 20:45:00,2025-01-21 23:00:00,BUY,1.04199,1.0420328571428572,5.957142857155428,Stop Loss,9
2025-01-21 21:00:00,2025-01-21 23:00:00,BUY,1.04234,1.0420228571428571,-43.131428571435045,Stop Loss,8
2025-01-21 21:30:00,2025-01-21 23:00:00,BUY,1.04259,1.042072857142857,-77.0542857142895,Stop Loss,6
2025-01-22 00:00:00,2025-01-22 01:00:00,BUY,1.04171,1.0414285714285714,-25.891428571426015,Stop Loss,4
2025-01-22 00:15:00,2025-01-22 01:30:00,BUY,1.04181,1.0413985714285714,-36.61714285713713,Stop Loss,5
2025-01-22 00:45:00,2025-01-22 01:45:00,BUY,1.04226,1.0409517857142856,-113.81464285715026,Stop Loss,4
2025-01-22 02:15:00,2025-01-22 05:15:00,BUY,1.04091,1.0409192857142857,0.7242857142855108,Stop Loss,12
2025-01-22 02:45:00,2025-01-22 05:15:00,BUY,1.04133,1.0411885714285714,-15.415714285732296,Stop Loss,10
2025-01-22 03:15:00,2025-01-22 05:15:00,BUY,1.04127,1.041252857142857,-2.0571428571525274,Stop Loss,8
2025-01-22 03:30:00,2025-01-22 05:15:00,BUY,1.04134,1.0413214285714285,-2.507142857142153,Stop Loss,7
2025-01-22 04:00:00,2025-01-22 05:15:00,BUY,1.04166,1.0413485714285713,-43.91142857145236,Stop Loss,5
2025-01-22 04:15:00,2025-01-22 05:15:00,BUY,1.04188,1.0412007142857143,-97.81714285713504,Stop Loss,4
2025-01-22 06:30:00,2025-01-22 07:15:00,BUY,1.04027,1.0415807142857143,186.1214285714272,Take Profit,3
2025-01-22 06:45:00,2025-01-22 07:00:00,SELL,1.04036,1.0411721428571428,-112.88785714285154,Stop Loss,1
2025-01-22 07:45:00,2025-01-22 08:30:00,SELL,1.0411299999999999,1.0419328571428572,-93.13142857144994,Stop Loss,3
2025-01-22 08:00:00,2025-01-22 08:30:00,SELL,1.04136,1.0419557142857143,-66.12428571428231,Stop Loss,2
2025-01-22 08:30:00,2025-01-22 09:45:00,BUY,1.04187,1.0437575000000001,184.97500000000412,Take Profit,5
2025-01-22 08:45:00,2025-01-22 09:45:00,BUY,1.04228,1.0441675000000001,186.86250000000416,Take Profit,4
2025-01-22 09:15:00,2025-01-22 10:00:00,BUY,1.04316,1.0452028571428573,189.98571428572288,Take Profit,3
2025-01-22 09:30:00,2025-01-22 10:30:00,BUY,1.04358,1.0456567857142858,193.1410714285815,Take Profit,4
2025-01-22 09:45:00,2025-01-22 11:15:00,BUY,1.04461,1.0445992857142858,-0.9321428571351653,Stop Loss,6
2025-01-22 10:00:00,2025-01-22 11:15:00,BUY,1.04455,1.0445950000000002,3.91500000000633,Stop Loss,5
2025-01-22 10:30:00,2025-01-22 11:15:00,BUY,1.04517,1.044585,-50.30999999998586,Stop Loss,3
2025-01-22 11:00:00,2025-01-22 11:30:00,BUY,1.0455,1.0440942857142859,-118.07999999999552,Stop Loss,2
2025-01-22 13:30:00,2025-01-22 14:00:00,BUY,1.0428,1.042235,-50.284999999993474,Stop Loss,2
2025-01-22 14:45:00,2025-01-22 20:45:00,BUY,1.04243,1.0412207142857144,-97.95214285713195,Stop Loss,24
2025-01-22 15:15:00,2025-01-23 04:30:00,SELL,1.04159,1.0411785714285715,31.679999999995047,Stop Loss,53
2025-01-22 15:30:00,2025-01-23 04:30:00,SELL,1.04169,1.0411992857142858,36.803571428567494,Stop Loss,52
2025-01-22 15:45:00,2025-01-23 04:30:00,SELL,1.04197,1.041162142857143,63.01285714285677,Stop Loss,51
2025-01-22 16:15:00,2025-01-23 01:00:00,SELL,1.04134,1.041532857142857,-15.428571428568462,Stop Loss,35
2025-01-22 17:15:00,2025-01-22 19:15:00,SELL,1.04131,1.0422200000000001,-85.54000000001771,Stop Loss,8
2025-01-22 18:45:00,2025-01-23 01:00:00,SELL,1.04159,1.0411849999999998,49.81500000002592,Stop Loss,25
2025-01-22 20:30:00,2025-01-23 00:00:00,SELL,1.04143,1.0410714285714284,54.144285714319516,Stop Loss,14
2025-01-22 20:45:00,2025-01-23 00:00:00,SELL,1.04117,1.0410764285714285,14.03571428572059,Stop Loss,13
2025-01-23 08:45:00,2025-01-23 09:00:00,SELL,1.03936,1.0403028571428572,-115.9714285714275,Stop Loss,1
2025-01-23 11:30:00,2025-01-23 12:00:00,BUY,1.04102,1.0400278571428572,-115.08857142857474,Stop Loss,2
2025-01-23 13:00:00,2025-01-23 13:15:00,SELL,1.03978,1.040839642857143,-114.44142857144345,Stop Loss,1
2025-01-23 14:30:00,2025-01-23 15:15:00,SELL,1.0408,1.0388464285714285,187.54285714285857,Take Profit,3
2025-01-23 15:30:00,2025-01-23 16:00:00,SELL,1.03952,1.0373789285714285,190.5553571428591,Take Profit,2
2025-01-23 17:45:00,2025-01-23 19:00:00,BUY,1.04348,1.0421628571428572,-77.71142857142488,Stop Loss,5
2025-01-23 18:00:00,2025-01-23 21:00:00,BUY,1.04349,1.041525,-115.93499999999968,Stop Loss,12
2025-01-23 21:30:00,2025-01-24 01:30:00,BUY,1.04157,1.0415035714285716,-8.369999999986888,Stop Loss,16
2025-01-23 21:45:00,2025-01-24 01:30:00,BUY,1.04145,1.0415564285714287,14.687142857164657,Stop Loss,15
2025-01-23 22:00:00,2025-01-24 01:30:00,BUY,1.04135,1.0415892857142859,35.17500000002527,Stop Loss,14
2025-01-24 02:15:00,2025-01-24 02:45:00,BUY,1.04352,1.0448682142857144,191.44642857144632,Take Profit,2
2025-01-24 02:30:00,2025-01-24 03:15:00,BUY,1.0447,1.0442221428571428,-61.16571428572116,Stop Loss,3
2025-01-24 02:45:00,2025-01-24 03:15:00,BUY,1.04483,1.0438999999999998,-116.25000000001218,Stop Loss,2
2025-01-24 03:45:00,2025-01-24 06:30:00,BUY,1.04456,1.04646,191.90000000000128,Take Profit,11
2025-01-24 04:00:00,2025-01-24 06:30:00,BUY,1.04495,1.0468946428571428,194.46428571427975,Take Profit,10
2025-01-24 04:15:00,2025-01-24 06:30:00,BUY,1.04482,1.046764642857143,198.35357142858803,Take Profit,9
2025-01-24 04:30:00,2025-01-24 06:30:00,BUY,1.04445,1.0464678571428574,201.78571428572934,Take Profit,8
2025-01-24 05:00:00,2025-01-24 06:45:00,BUY,1.04509,1.0456635714285714,56.78357142855717,Stop Loss,7
2025-01-24 05:45:00,2025-01-24 06:30:00,BUY,1.04509,1.0468060714285714,205.92857142855968,Take Profit,3
2025-01-24 06:00:00,2025-01-24 06:30:00,BUY,1.04521,1.046777857142857,210.09285714283934,Take Profit,2
2025-01-24 06:30:00,2025-01-24 07:00:00,BUY,1.04649,1.0454239285714284,-127.9285714285816,Stop Loss,2
2025-01-24 06:45:00,2025-01-24 08:00:00,BUY,1.04571,1.047552857142857,211.92857142855902,Take Profit,5
2025-01-24 07:45:00,2025-01-24 08:00:00,BUY,1.04606,1.048142142857143,214.46071428572088,Take Profit,1
2025-01-24 08:30:00,2025-01-24 09:45:00,BUY,1.04894,1.0495092857142858,43.835000000008726,Stop Loss,5
2025-01-24 09:00:00,2025-01-24 09:45:00,BUY,1.04949,1.049445,-3.285000000005311,Stop Loss,3
2025-01-24 09:15:00,2025-01-24 10:15:00,BUY,1.05064,1.048675,-131.65499999999963,Stop Loss,4
2025-01-24 09:30:00,2025-01-24 11:30:00,BUY,1.04955,1.0481242857142856,-89.8200000000049,Stop Loss,8
2025-01-24 11:15:00,2025-01-24 12:45:00,BUY,1.0488,1.047507142857143,-96.96428571427384,Stop Loss,6
2025-01-24 12:15:00,2025-01-24 12:45:00,BUY,1.04865,1.04736,-127.71000000000132,Stop Loss,2
2025-01-24 12:30:00,2025-01-24 13:00:00,BUY,1.04817,1.0469078571428574,-126.21428571426563,Stop Loss,2
2025-01-24 14:00:00,2025-01-24 14:45:00,BUY,1.04735,1.0491839285714284,209.06785714283637,Take Profit,3
2025-01-24 14:15:00,2025-01-24 14:45:00,BUY,1.04749,1.0493525,212.3249999999861,Take Profit,2
2025-01-24 14:30:00,2025-01-24 15:00:00,BUY,1.0477,1.0496285714285714,215.99999999998334,Take Profit,2
2025-01-24 14:45:00,2025-01-24 15:45:00,BUY,1.04911,1.0512635714285714,219.66428571428497,Take Profit,4
2025-01-24 15:15:00,2025-01-24 16:45:00,BUY,1.05015,1.0505792857142857,38.635714285721875,Stop Loss,6
2025-01-24 15:45:00,2025-01-24 18:00:00,BUY,1.05157,1.0507885714285714,-65.63999999999304,Stop Loss,9
2025-01-24 16:00:00,2025-01-24 18:00:00,BUY,1.05138,1.05077,-50.019999999999946,Stop Loss,8
2025-01-24 19:30:00,2025-01-24 20:30:00,BUY,1.04963,1.0488964285714286,-106.36785714285945,Stop Loss,4
2025-01-24 19:45:00,2025-01-26 22:00:00,BUY,1.04951,1.0490214285714285,-70.8428571428521,Stop Loss,9
2025-01-24 20:45:00,2025-01-26 22:00:00,BUY,1.04941,1.0491164285714287,-50.200714285679744,Stop Loss,5
2025-01-26 23:00:00,2025-01-27 00:15:00,SELL,1.04756,1.0472414285714287,52.245714285708004,Stop Loss,5
2025-01-26 23:15:00,2025-01-27 00:15:00,SELL,1.04724,1.0472478571428572,-1.2807142857278462,Stop Loss,4
2025-01-26 23:45:00,2025-01-27 00:15:00,SELL,1.04672,1.047267857142857,-86.01357142854727,Stop Loss,2
2025-01-27 01:30:00,2025-01-27 03:00:00,SELL,1.04649,1.046652857142857,-25.242857142855346,Stop Loss,6
2025-01-27 01:45:00,2025-01-27 03:00:00,SELL,1.04626,1.0466728571428572,-61.515714285725,Stop Loss,5
2025-01-27 02:15:00,2025-01-27 03:00:00,SELL,1.0462,1.0469300000000001,-100.01000000001638,Stop Loss,3
2025-01-27 02:30:00,2025-01-27 03:15:00,SELL,1.0463,1.0471557142857142,-125.78999999998474,Stop Loss,3
2025-01-27 03:30:00,2025-01-27 05:45:00,SELL,1.04673,1.0463399999999998,52.65000000001518,Stop Loss,9
2025-01-27 03:45:00,2025-01-27 05:45:00,SELL,1.04683,1.046325,70.1949999999969,Stop Loss,8
2025-01-27 04:30:00,2025-01-27 05:45:00,SELL,1.04635,1.0462892857142856,8.985714285716817,Stop Loss,5
2025-01-27 05:00:00,2025-01-27 05:45:00,SELL,1.04571,1.0463907142857143,-110.27571428572759,Stop Loss,3
2025-01-27 05:15:00,2025-01-27 07:15:00,SELL,1.04586,1.046142857142857,-46.10571428569576,Stop Loss,8
2025-01-27 07:45:00,2025-01-27 08:00:00,SELL,1.04569,1.046652142857143,-127.0028571428643,Stop Loss,1
2025-01-27 09:00:00,2025-01-27 09:30:00,BUY,1.04909,1.0477367857142859,-125.84892857142262,Stop Loss,2
2025-01-27 09:15:00,2025-01-27 10:45:00,BUY,1.04821,1.0506760714285714,207.14999999999415,Take Profit,6
2025-01-27 09:45:00,2025-01-27 11:00:00,BUY,1.04883,1.0514460714285714,211.90178571428774,Take Profit,5
2025-01-27 10:00:00,2025-01-27 12:45:00,BUY,1.04934,1.0520989285714286,215.1964285714367,Take Profit,11
2025-01-27 10:15:00,2025-01-27 12:45:00,BUY,1.0496,1.052414285714286,219.51428571429867,Take Profit,10
2025-01-27 10:30:00,2025-01-27 13:00:00,BUY,1.05043,1.0532460714285714,222.4696428571431,Take Profit,10
2025-01-27 10:45:00,2025-01-27 13:15:00,BUY,1.05049,1.0511121428571428,50.39357142857526,Stop Loss,10
2025-01-27 11:30:00,2025-01-27 13:15:00,BUY,1.05109,1.051217857142857,11.507142857121178,Stop Loss,7
2025-01-27 12:30:00,2025-01-27 13:15:00,BUY,1.05154,1.0513042857142856,-23.100000000005227,Stop Loss,3
2025-01-27 13:00:00,2025-01-27 14:30:00,BUY,1.05223,1.0511714285714286,-99.5057142857072,Stop Loss,6
2025-01-27 13:45:00,2025-01-27 14:45:00,BUY,1.05194,1.050785,-102.79500000000154,Stop Loss,4
2025-01-27 16:00:00,2025-01-27 16:30:00,BUY,1.05046,1.0495035714285714,-83.20928571428166,Stop Loss,2
2025-01-27 16:15:00,2025-01-27 16:45:00,BUY,1.05053,1.0490717857142857,-132.69749999999613,Stop Loss,2
2025-01-27 17:15:00,2025-01-27 19:30:00,SELL,1.04877,1.0489549999999999,-18.49999999998797,Stop Loss,9
2025-01-27 18:15:00,2025-01-27 19:30:00,SELL,1.04843,1.0488692857142856,-48.76071428570628,Stop Loss,5
2025-01-27 18:30:00,2025-01-27 19:30:00,SELL,1.04855,1.0488549999999999,-34.46499999997487,Stop Loss,4
2025-01-27 20:45:00,2025-01-27 23:00:00,SELL,1.04878,1.0473889285714286,218.3982142857133,Take Profit,9
2025-01-27 21:00:00,2025-01-27 23:00:00,SELL,1.04897,1.0475735714285714,222.0321428571348,Take Profit,8
2025-01-27 23:15:00,2025-01-27 23:30:00,SELL,1.04456,1.0429171428571427,225.07142857144726,Take Profit,1
2025-01-27 23:45:00,2025-01-28 00:30:00,SELL,1.04368,1.0450342857142856,-136.78285714284976,Stop Loss,3
2025-01-28 01:30:00,2025-01-28 06:00:00,SELL,1.04484,1.0439992857142857,62.21285714285862,Stop Loss,18
2025-01-28 01:45:00,2025-01-28 06:00:00,SELL,1.0437400000000001,1.0441442857142857,-27.08714285713754,Stop Loss,17
2025-01-28 02:00:00,2025-01-28 06:00:00,SELL,1.04295,1.0442542857142858,-80.86571428571699,Stop Loss,16
2025-01-28 02:15:00,2025-01-28 06:15:00,SELL,1.04361,1.0442871428571427,-40.62857142856924,Stop Loss,16
2025-01-28 04:00:00,2025-01-28 05:15:00,SELL,1.04312,1.0436692857142857,-55.477857142855356,Stop Loss,5
2025-01-28 07:30:00,2025-01-28 08:30:00,SELL,1.04312,1.0433657142857142,-39.068571428555025,Stop Loss,4
2025-01-28 07:45:00,2025-01-28 08:30:00,SELL,1.04339,1.0433842857142857,0.8742857143011484,Stop Loss,3
2025-01-28 08:00:00,2025-01-28 08:30:00,SELL,1.04298,1.0434171428571428,-63.38571428570638,Stop Loss,2
2025-01-28 08:15:00,2025-01-28 09:00:00,SELL,1.0428,1.0431071428571428,-44.228571428568834,Stop Loss,3
2025-01-28 09:45:00,2025-01-28 13:15:00,SELL,1.0435,1.0427728571428572,74.16857142857846,Stop Loss,14
2025-01-28 10:15:00,2025-01-28 13:15:00,SELL,1.04314,1.042775,37.22999999999477,Stop Loss,12
2025-01-28 10:30:00,2025-01-28 13:15:00,SELL,1.04339,1.042744285714286,68.44571428569868,Stop Loss,11
2025-01-28 11:00:00,2025-01-28 13:15:00,SELL,1.04317,1.0427342857142858,47.05714285712226,Stop Loss,9
2025-01-28 11:15:00,2025-01-28 13:15:00,SELL,1.04276,1.0427142857142857,5.074285714276705,Stop Loss,8
2025-01-28 11:30:00,2025-01-28 13:15:00,SELL,1.04253,1.0427028571428572,-19.532857142863236,Stop Loss,7
2025-01-28 11:45:00,2025-01-28 13:15:00,SELL,1.04231,1.0426935714285714,-43.72714285713641,Stop Loss,6
2025-01-28 12:00:00,2025-01-28 13:15:00,SELL,1.0419,1.0427885714285714,-100.40857142856251,Stop Loss,5
2025-01-28 12:15:00,2025-01-28 13:15:00,SELL,1.042,1.0427378571428572,-87.80499999999769,Stop Loss,4
2025-01-28 18:00:00,2025-01-28 19:30:00,SELL,1.04284,1.04299,-20.400000000012852,Stop Loss,6
2025-01-28 18:30:00,2025-01-28 19:30:00,SELL,1.04251,1.0430478571428572,-67.23214285714319,Stop Loss,4
2025-01-28 18:45:00,2025-01-28 19:30:00,SELL,1.04261,1.0430414285714287,-54.3600000000084,Stop Loss,3
2025-01-28 20:45:00,2025-01-29 00:00:00,SELL,1.04314,1.0432514285714287,-17.160000000029374,Stop Loss,13
2025-01-28 21:15:00,2025-01-29 00:00:00,SELL,1.04302,1.0431992857142858,-30.299285714285862,Stop Loss,11
2025-01-28 21:30:00,2025-01-29 01:45:00,BUY,1.04302,1.0428264285714286,-33.68142857143397,Stop Loss,17
2025-01-29 07:45:00,2025-01-29 08:00:00,SELL,1.04159,1.0423817857142856,-130.64464285712728,Stop Loss,1
2025-01-29 08:45:00,2025-01-29 09:45:00,SELL,1.0424,1.040769642857143,215.20714285713538,Take Profit,4
2025-01-29 09:00:00,2025-01-29 10:15:00,SELL,1.04131,1.0394635714285714,219.72500000000124,Take Profit,5
2025-01-29 09:15:00,2025-01-29 10:15:00,SELL,1.04136,1.039517142857143,222.98571428570122,Take Profit,4
2025-01-29 09:45:00,2025-01-29 10:30:00,SELL,1.04037,1.0406585714285714,-31.454285714284325,Stop Loss,3
2025-01-29 10:00:00,2025-01-29 12:45:00,SELL,1.03983,1.0403964285714287,-58.90857142857798,Stop Loss,11
2025-01-29 10:15:00,2025-01-29 12:45:00,SELL,1.04042,1.0404250000000002,-0.5050000000257349,Stop Loss,10
2025-01-29 11:45:00,2025-01-29 12:45:00,SELL,1.04011,1.0403364285714287,-25.36000000000627,Stop Loss,4
2025-01-29 12:15:00,2025-01-29 14:00:00,SELL,1.03953,1.0395371428571427,-0.7928571428341691,Stop Loss,7
2025-01-29 13:00:00,2025-01-29 14:00:00,SELL,1.03919,1.0395607142857142,-40.03714285712424,Stop Loss,4
2025-01-29 13:15:00,2025-01-29 14:00:00,SELL,1.03873,1.0395521428571428,-90.43571428571707,Stop Loss,3
2025-01-29 16:00:00,2025-01-29 17:00:00,SELL,1.04171,1.0425414285714285,-73.16571428571628,Stop Loss,4
2025-01-29 16:15:00,2025-01-29 17:00:00,SELL,1.04173,1.0425442857142857,-70.8428571428521,Stop Loss,3
